role_id,role_name,category,skill_id,skill_name,importance
627,Fitness Coach,Sports,463,Sports Nutrition,core
627,Fitness Coach,Sports,462,Strength and Conditioning,core
627,Fitness Coach,Sports,488,Time Management,core
627,Fitness Coach,Sports,471,Sports Analytics,secondary
627,Fitness Coach,Sports,469,Sports Medicine,secondary
627,Fitness Coach,Sports,464,Sports Psychology,secondary
627,Fitness Coach,Sports,470,Team Management,secondary
627,Fitness Coach,Sports,468,Yoga,secondary
627,Fitness Coach,Sports,244,Nutrition,bonus
627,Fitness Coach,Sports,283,Physical Education,bonus
627,Fitness Coach,Sports,472,Referee Training,bonus
628,Sports Coach,Sports,461,Athletic Training,core
628,Sports Coach,Sports,466,Fitness Assessment,core
628,Sports Coach,Sports,465,Game Strategy,core
628,Sports Coach,Sports,484,Leadership,core
628,Sports Coach,Sports,462,Strength and Conditioning,core
628,Sports Coach,Sports,470,Team Management,core
628,Sports Coach,Sports,488,Time Management,core
628,Sports Coach,Sports,472,Referee Training,secondary
628,Sports Coach,Sports,471,Sports Analytics,secondary
628,Sports Coach,Sports,469,Sports Medicine,secondary
628,Sports Coach,Sports,463,Sports Nutrition,secondary
628,Sports Coach,Sports,464,Sports Psychology,secondary
628,Sports Coach,Sports,244,Nutrition,bonus
628,Sports Coach,Sports,283,Physical Education,bonus
628,Sports Coach,Sports,284,Sports Coaching,bonus
629,Yoga Teacher,Sports,461,Athletic Training,core
629,Yoga Teacher,Sports,483,Communication,core
629,Yoga Teacher,Sports,466,Fitness Assessment,core
629,Yoga Teacher,Sports,467,Personal Training,core
629,Yoga Teacher,Sports,463,Sports Nutrition,core
629,Yoga Teacher,Sports,488,Time Management,core
629,Yoga Teacher,Sports,468,Yoga,core
629,Yoga Teacher,Sports,465,Game Strategy,secondary
629,Yoga Teacher,Sports,471,Sports Analytics,secondary
629,Yoga Teacher,Sports,469,Sports Medicine,secondary
629,Yoga Teacher,Sports,464,Sports Psychology,secondary
629,Yoga Teacher,Sports,470,Team Management,secondary
629,Yoga Teacher,Sports,490,Emotional Intelligence,bonus
629,Yoga Teacher,Sports,244,Nutrition,bonus
629,Yoga Teacher,Sports,283,Physical Education,bonus
630,Nutritionist (Sports),Sports,461,Athletic Training,core
630,Nutritionist (Sports),Sports,499,Attention to Detail,core
630,Nutritionist (Sports),Sports,483,Communication,core
630,Nutritionist (Sports),Sports,466,Fitness Assessment,core
630,Nutritionist (Sports),Sports,244,Nutrition,core
630,Nutritionist (Sports),Sports,463,Sports Nutrition,core
630,Nutritionist (Sports),Sports,462,Strength and Conditioning,core
630,Nutritionist (Sports),Sports,465,Game Strategy,secondary
630,Nutritionist (Sports),Sports,471,Sports Analytics,secondary
630,Nutritionist (Sports),Sports,469,Sports Medicine,secondary
630,Nutritionist (Sports),Sports,464,Sports Psychology,secondary
630,Nutritionist (Sports),Sports,470,Team Management,secondary
630,Nutritionist (Sports),Sports,283,Physical Education,bonus
630,Nutritionist (Sports),Sports,284,Sports Coaching,bonus
631,Athletic Trainer,Sports,461,Athletic Training,core
631,Athletic Trainer,Sports,466,Fitness Assessment,core
631,Athletic Trainer,Sports,484,Leadership,core
631,Athletic Trainer,Sports,467,Personal Training,core
631,Athletic Trainer,Sports,469,Sports Medicine,core
631,Athletic Trainer,Sports,463,Sports Nutrition,core
631,Athletic Trainer,Sports,462,Strength and Conditioning,core
631,Athletic Trainer,Sports,465,Game Strategy,secondary
631,Athletic Trainer,Sports,471,Sports Analytics,secondary
631,Athletic Trainer,Sports,464,Sports Psychology,secondary
631,Athletic Trainer,Sports,470,Team Management,secondary
631,Athletic Trainer,Sports,468,Yoga,secondary
631,Athletic Trainer,Sports,244,Nutrition,bonus
631,Athletic Trainer,Sports,283,Physical Education,bonus
631,Athletic Trainer,Sports,472,Referee Training,bonus
632,Sports Physiotherapist,Sports,461,Athletic Training,core
632,Sports Physiotherapist,Sports,499,Attention to Detail,core
632,Sports Physiotherapist,Sports,483,Communication,core
632,Sports Physiotherapist,Sports,466,Fitness Assessment,core
632,Sports Physiotherapist,Sports,242,Physiotherapy,core
632,Sports Physiotherapist,Sports,469,Sports Medicine,core
632,Sports Physiotherapist,Sports,462,Strength and Conditioning,core
632,Sports Physiotherapist,Sports,465,Game Strategy,secondary
632,Sports Physiotherapist,Sports,463,Sports Nutrition,secondary
632,Sports Physiotherapist,Sports,464,Sports Psychology,secondary
632,Sports Physiotherapist,Sports,470,Team Management,secondary
632,Sports Physiotherapist,Sports,468,Yoga,secondary
632,Sports Physiotherapist,Sports,244,Nutrition,bonus
632,Sports Physiotherapist,Sports,283,Physical Education,bonus
632,Sports Physiotherapist,Sports,471,Sports Analytics,bonus
633,Sports Psychologist,Sports,461,Athletic Training,core
633,Sports Psychologist,Sports,483,Communication,core
633,Sports Psychologist,Sports,477,Counselling,core
633,Sports Psychologist,Sports,466,Fitness Assessment,core
633,Sports Psychologist,Sports,467,Personal Training,core
633,Sports Psychologist,Sports,464,Sports Psychology,core
633,Sports Psychologist,Sports,462,Strength and Conditioning,core
633,Sports Psychologist,Sports,465,Game Strategy,secondary
633,Sports Psychologist,Sports,469,Sports Medicine,secondary
633,Sports Psychologist,Sports,463,Sports Nutrition,secondary
633,Sports Psychologist,Sports,470,Team Management,secondary
633,Sports Psychologist,Sports,468,Yoga,secondary
633,Sports Psychologist,Sports,283,Physical Education,bonus
633,Sports Psychologist,Sports,241,Psychiatry,bonus
633,Sports Psychologist,Sports,471,Sports Analytics,bonus
634,Sports Analyst,Sports,461,Athletic Training,core
634,Sports Analyst,Sports,466,Fitness Assessment,core
634,Sports Analyst,Sports,126,Pandas,core
634,Sports Analyst,Sports,1,Python,core
634,Sports Analyst,Sports,471,Sports Analytics,core
634,Sports Analyst,Sports,144,Statistics,core
634,Sports Analyst,Sports,462,Strength and Conditioning,core
634,Sports Analyst,Sports,465,Game Strategy,secondary
634,Sports Analyst,Sports,463,Sports Nutrition,secondary
634,Sports Analyst,Sports,464,Sports Psychology,secondary
634,Sports Analyst,Sports,133,Tableau,secondary
634,Sports Analyst,Sports,470,Team Management,secondary
634,Sports Analyst,Sports,283,Physical Education,bonus
634,Sports Analyst,Sports,134,Power BI,bonus
635,Sports Manager,Sports,461,Athletic Training,core
635,Sports Manager,Sports,465,Game Strategy,core
635,Sports Manager,Sports,484,Leadership,core
635,Sports Manager,Sports,491,Negotiation,core
635,Sports Manager,Sports,373,Strategic Planning,core
635,Sports Manager,Sports,462,Strength and Conditioning,core
635,Sports Manager,Sports,470,Team Management,core
635,Sports Manager,Sports,466,Fitness Assessment,secondary
635,Sports Manager,Sports,471,Sports Analytics,secondary
635,Sports Manager,Sports,469,Sports Medicine,secondary
635,Sports Manager,Sports,463,Sports Nutrition,secondary
635,Sports Manager,Sports,464,Sports Psychology,secondary
635,Sports Manager,Sports,244,Nutrition,bonus
635,Sports Manager,Sports,283,Physical Education,bonus
635,Sports Manager,Sports,472,Referee Training,bonus
636,Sports Journalist (Media),Sports,461,Athletic Training,core
636,Sports Journalist (Media),Sports,483,Communication,core
636,Sports Journalist (Media),Sports,465,Game Strategy,core
636,Sports Journalist (Media),Sports,396,Journalism,core
636,Sports Journalist (Media),Sports,397,News Writing,core
636,Sports Journalist (Media),Sports,492,Presentation Skills,core
636,Sports Journalist (Media),Sports,462,Strength and Conditioning,core
636,Sports Journalist (Media),Sports,398,Editing,secondary
636,Sports Journalist (Media),Sports,400,Photography,secondary
636,Sports Journalist (Media),Sports,471,Sports Analytics,secondary
636,Sports Journalist (Media),Sports,470,Team Management,secondary
636,Sports Journalist (Media),Sports,399,Video Production,secondary
636,Sports Journalist (Media),Sports,412,Blogging,bonus
636,Sports Journalist (Media),Sports,408,Fact Checking,bonus
636,Sports Journalist (Media),Sports,407,Interviewing,bonus
637,Swimming Coach,Sports,461,Athletic Training,core
637,Swimming Coach,Sports,483,Communication,core
637,Swimming Coach,Sports,466,Fitness Assessment,core
637,Swimming Coach,Sports,467,Personal Training,core
637,Swimming Coach,Sports,283,Physical Education,core
637,Swimming Coach,Sports,462,Strength and Conditioning,core
637,Swimming Coach,Sports,488,Time Management,core
637,Swimming Coach,Sports,465,Game Strategy,secondary
637,Swimming Coach,Sports,471,Sports Analytics,secondary
637,Swimming Coach,Sports,469,Sports Medicine,secondary
637,Swimming Coach,Sports,464,Sports Psychology,secondary
637,Swimming Coach,Sports,470,Team Management,secondary
637,Swimming Coach,Sports,244,Nutrition,bonus
637,Swimming Coach,Sports,472,Referee Training,bonus
637,Swimming Coach,Sports,284,Sports Coaching,bonus
638,Cricket Coach,Sports,461,Athletic Training,core
638,Cricket Coach,Sports,466,Fitness Assessment,core
638,Cricket Coach,Sports,465,Game Strategy,core
638,Cricket Coach,Sports,484,Leadership,core
638,Cricket Coach,Sports,462,Strength and Conditioning,core
638,Cricket Coach,Sports,470,Team Management,core
638,Cricket Coach,Sports,488,Time Management,core
638,Cricket Coach,Sports,472,Referee Training,secondary
638,Cricket Coach,Sports,471,Sports Analytics,secondary
638,Cricket Coach,Sports,469,Sports Medicine,secondary
638,Cricket Coach,Sports,463,Sports Nutrition,secondary
638,Cricket Coach,Sports,464,Sports Psychology,secondary
638,Cricket Coach,Sports,244,Nutrition,bonus
638,Cricket Coach,Sports,283,Physical Education,bonus
638,Cricket Coach,Sports,284,Sports Coaching,bonus
639,Football Coach,Sports,461,Athletic Training,core
639,Football Coach,Sports,466,Fitness Assessment,core
639,Football Coach,Sports,465,Game Strategy,core
639,Football Coach,Sports,484,Leadership,core
639,Football Coach,Sports,462,Strength and Conditioning,core
639,Football Coach,Sports,470,Team Management,core
639,Football Coach,Sports,488,Time Management,core
639,Football Coach,Sports,472,Referee Training,secondary
639,Football Coach,Sports,471,Sports Analytics,secondary
639,Football Coach,Sports,469,Sports Medicine,secondary
639,Football Coach,Sports,463,Sports Nutrition,secondary
639,Football Coach,Sports,464,Sports Psychology,secondary
639,Football Coach,Sports,244,Nutrition,bonus
639,Football Coach,Sports,283,Physical Education,bonus
639,Football Coach,Sports,284,Sports Coaching,bonus
640,Basketball Coach,Sports,461,Athletic Training,core
640,Basketball Coach,Sports,466,Fitness Assessment,core
640,Basketball Coach,Sports,465,Game Strategy,core
640,Basketball Coach,Sports,484,Leadership,core
640,Basketball Coach,Sports,462,Strength and Conditioning,core
640,Basketball Coach,Sports,470,Team Management,core
640,Basketball Coach,Sports,488,Time Management,core
640,Basketball Coach,Sports,472,Referee Training,secondary
640,Basketball Coach,Sports,471,Sports Analytics,secondary
640,Basketball Coach,Sports,469,Sports Medicine,secondary
640,Basketball Coach,Sports,463,Sports Nutrition,secondary
640,Basketball Coach,Sports,464,Sports Psychology,secondary
640,Basketball Coach,Sports,244,Nutrition,bonus
640,Basketball Coach,Sports,283,Physical Education,bonus
640,Basketball Coach,Sports,284,Sports Coaching,bonus
641,Kabaddi Coach,Sports,461,Athletic Training,core
641,Kabaddi Coach,Sports,466,Fitness Assessment,core
641,Kabaddi Coach,Sports,465,Game Strategy,core
641,Kabaddi Coach,Sports,484,Leadership,core
641,Kabaddi Coach,Sports,462,Strength and Conditioning,core
641,Kabaddi Coach,Sports,470,Team Management,core
641,Kabaddi Coach,Sports,488,Time Management,core
641,Kabaddi Coach,Sports,472,Referee Training,secondary
641,Kabaddi Coach,Sports,471,Sports Analytics,secondary
641,Kabaddi Coach,Sports,469,Sports Medicine,secondary
641,Kabaddi Coach,Sports,463,Sports Nutrition,secondary
641,Kabaddi Coach,Sports,464,Sports Psychology,secondary
641,Kabaddi Coach,Sports,244,Nutrition,bonus
641,Kabaddi Coach,Sports,283,Physical Education,bonus
641,Kabaddi Coach,Sports,284,Sports Coaching,bonus
642,Athletics Coach,Sports,461,Athletic Training,core
642,Athletics Coach,Sports,466,Fitness Assessment,core
642,Athletics Coach,Sports,465,Game Strategy,core
642,Athletics Coach,Sports,484,Leadership,core
642,Athletics Coach,Sports,467,Personal Training,core
642,Athletics Coach,Sports,462,Strength and Conditioning,core
642,Athletics Coach,Sports,488,Time Management,core
642,Athletics Coach,Sports,471,Sports Analytics,secondary
642,Athletics Coach,Sports,469,Sports Medicine,secondary
642,Athletics Coach,Sports,463,Sports Nutrition,secondary
642,Athletics Coach,Sports,464,Sports Psychology,secondary
642,Athletics Coach,Sports,470,Team Management,secondary
642,Athletics Coach,Sports,244,Nutrition,bonus
642,Athletics Coach,Sports,283,Physical Education,bonus
642,Athletics Coach,Sports,472,Referee Training,bonus
643,Sports Event Manager,Sports,461,Athletic Training,core
643,Sports Event Manager,Sports,303,Event Marketing,core
643,Sports Event Manager,Sports,421,Event Planning,core
643,Sports Event Manager,Sports,484,Leadership,core
643,Sports Event Manager,Sports,491,Negotiation,core
643,Sports Event Manager,Sports,365,Project Management,core
643,Sports Event Manager,Sports,462,Strength and Conditioning,core
643,Sports Event Manager,Sports,465,Game Strategy,secondary
643,Sports Event Manager,Sports,469,Sports Medicine,secondary
643,Sports Event Manager,Sports,463,Sports Nutrition,secondary
643,Sports Event Manager,Sports,464,Sports Psychology,secondary
643,Sports Event Manager,Sports,470,Team Management,secondary
643,Sports Event Manager,Sports,244,Nutrition,bonus
643,Sports Event Manager,Sports,283,Physical Education,bonus
643,Sports Event Manager,Sports,471,Sports Analytics,bonus
644,Fitness Centre Manager,Sports,461,Athletic Training,core
644,Fitness Centre Manager,Sports,499,Attention to Detail,core
644,Fitness Centre Manager,Sports,466,Fitness Assessment,core
644,Fitness Centre Manager,Sports,484,Leadership,core
644,Fitness Centre Manager,Sports,467,Personal Training,core
644,Fitness Centre Manager,Sports,373,Strategic Planning,core
644,Fitness Centre Manager,Sports,462,Strength and Conditioning,core
644,Fitness Centre Manager,Sports,465,Game Strategy,secondary
644,Fitness Centre Manager,Sports,469,Sports Medicine,secondary
644,Fitness Centre Manager,Sports,463,Sports Nutrition,secondary
644,Fitness Centre Manager,Sports,464,Sports Psychology,secondary
644,Fitness Centre Manager,Sports,470,Team Management,secondary
644,Fitness Centre Manager,Sports,244,Nutrition,bonus
644,Fitness Centre Manager,Sports,283,Physical Education,bonus
644,Fitness Centre Manager,Sports,471,Sports Analytics,bonus
645,Olympic Preparation Coach,Sports,461,Athletic Training,core
645,Olympic Preparation Coach,Sports,466,Fitness Assessment,core
645,Olympic Preparation Coach,Sports,465,Game Strategy,core
645,Olympic Preparation Coach,Sports,484,Leadership,core
645,Olympic Preparation Coach,Sports,467,Personal Training,core
645,Olympic Preparation Coach,Sports,464,Sports Psychology,core
645,Olympic Preparation Coach,Sports,462,Strength and Conditioning,core
645,Olympic Preparation Coach,Sports,472,Referee Training,secondary
645,Olympic Preparation Coach,Sports,471,Sports Analytics,secondary
645,Olympic Preparation Coach,Sports,469,Sports Medicine,secondary
645,Olympic Preparation Coach,Sports,463,Sports Nutrition,secondary
645,Olympic Preparation Coach,Sports,470,Team Management,secondary
645,Olympic Preparation Coach,Sports,244,Nutrition,bonus
645,Olympic Preparation Coach,Sports,283,Physical Education,bonus
645,Olympic Preparation Coach,Sports,284,Sports Coaching,bonus
646,eSports Coach,Sports,461,Athletic Training,core
646,eSports Coach,Sports,465,Game Strategy,core
646,eSports Coach,Sports,6,JavaScript,core
646,eSports Coach,Sports,484,Leadership,core
646,eSports Coach,Sports,1,Python,core
646,eSports Coach,Sports,471,Sports Analytics,core
646,eSports Coach,Sports,462,Strength and Conditioning,core
646,eSports Coach,Sports,472,Referee Training,secondary
646,eSports Coach,Sports,470,Team Management,secondary
646,eSports Coach,Sports,518,Unity,secondary
646,eSports Coach,Sports,519,Unreal Engine,secondary
646,eSports Coach,Sports,520,Game Design,bonus
646,eSports Coach,Sports,283,Physical Education,bonus
646,eSports Coach,Sports,284,Sports Coaching,bonus
647,Wellness Coach,Sports,461,Athletic Training,core
647,Wellness Coach,Sports,483,Communication,core
647,Wellness Coach,Sports,466,Fitness Assessment,core
647,Wellness Coach,Sports,467,Personal Training,core
647,Wellness Coach,Sports,462,Strength and Conditioning,core
647,Wellness Coach,Sports,488,Time Management,core
647,Wellness Coach,Sports,468,Yoga,core
647,Wellness Coach,Sports,465,Game Strategy,secondary
647,Wellness Coach,Sports,469,Sports Medicine,secondary
647,Wellness Coach,Sports,463,Sports Nutrition,secondary
647,Wellness Coach,Sports,464,Sports Psychology,secondary
647,Wellness Coach,Sports,470,Team Management,secondary
647,Wellness Coach,Sports,490,Emotional Intelligence,bonus
647,Wellness Coach,Sports,244,Nutrition,bonus
647,Wellness Coach,Sports,471,Sports Analytics,bonus
648,Dance Coach,Sports,461,Athletic Training,core
648,Dance Coach,Sports,483,Communication,core
648,Dance Coach,Sports,498,Creativity,core
648,Dance Coach,Sports,466,Fitness Assessment,core
648,Dance Coach,Sports,467,Personal Training,core
648,Dance Coach,Sports,283,Physical Education,core
648,Dance Coach,Sports,462,Strength and Conditioning,core
648,Dance Coach,Sports,465,Game Strategy,secondary
648,Dance Coach,Sports,469,Sports Medicine,secondary
648,Dance Coach,Sports,463,Sports Nutrition,secondary
648,Dance Coach,Sports,464,Sports Psychology,secondary
648,Dance Coach,Sports,470,Team Management,secondary
648,Dance Coach,Sports,285,Music Education,bonus
648,Dance Coach,Sports,471,Sports Analytics,bonus
648,Dance Coach,Sports,284,Sports Coaching,bonus
649,Martial Arts Instructor,Sports,461,Athletic Training,core
649,Martial Arts Instructor,Sports,483,Communication,core
649,Martial Arts Instructor,Sports,466,Fitness Assessment,core
649,Martial Arts Instructor,Sports,467,Personal Training,core
649,Martial Arts Instructor,Sports,283,Physical Education,core
649,Martial Arts Instructor,Sports,462,Strength and Conditioning,core
649,Martial Arts Instructor,Sports,488,Time Management,core
649,Martial Arts Instructor,Sports,465,Game Strategy,secondary
649,Martial Arts Instructor,Sports,469,Sports Medicine,secondary
649,Martial Arts Instructor,Sports,463,Sports Nutrition,secondary
649,Martial Arts Instructor,Sports,464,Sports Psychology,secondary
649,Martial Arts Instructor,Sports,470,Team Management,secondary
649,Martial Arts Instructor,Sports,244,Nutrition,bonus
649,Martial Arts Instructor,Sports,471,Sports Analytics,bonus
649,Martial Arts Instructor,Sports,284,Sports Coaching,bonus
650,Badminton Coach,Sports,461,Athletic Training,core
650,Badminton Coach,Sports,466,Fitness Assessment,core
650,Badminton Coach,Sports,465,Game Strategy,core
650,Badminton Coach,Sports,484,Leadership,core
650,Badminton Coach,Sports,462,Strength and Conditioning,core
650,Badminton Coach,Sports,470,Team Management,core
650,Badminton Coach,Sports,488,Time Management,core
650,Badminton Coach,Sports,472,Referee Training,secondary
650,Badminton Coach,Sports,471,Sports Analytics,secondary
650,Badminton Coach,Sports,469,Sports Medicine,secondary
650,Badminton Coach,Sports,463,Sports Nutrition,secondary
650,Badminton Coach,Sports,464,Sports Psychology,secondary
650,Badminton Coach,Sports,244,Nutrition,bonus
650,Badminton Coach,Sports,283,Physical Education,bonus
650,Badminton Coach,Sports,284,Sports Coaching,bonus
651,Social Worker,Social Work,480,Advocacy,core
651,Social Worker,Social Work,475,Case Management,core
651,Social Worker,Social Work,483,Communication,core
651,Social Worker,Social Work,473,Community Development,core
651,Social Worker,Social Work,477,Counselling,core
651,Social Worker,Social Work,474,Social Research,core
651,Social Worker,Social Work,485,Teamwork,core
651,Social Worker,Social Work,476,Child Protection,secondary
651,Social Worker,Social Work,482,Fundraising,secondary
651,Social Worker,Social Work,479,Grant Writing,secondary
651,Social Worker,Social Work,478,NGO Management,secondary
651,Social Worker,Social Work,481,Rural Development,secondary
651,Social Worker,Social Work,493,Conflict Resolution,bonus
651,Social Worker,Social Work,490,Emotional Intelligence,bonus
652,Community Development Officer,Social Work,480,Advocacy,core
652,Community Development Officer,Social Work,475,Case Management,core
652,Community Development Officer,Social Work,483,Communication,core
652,Community Development Officer,Social Work,473,Community Development,core
652,Community Development Officer,Social Work,481,Rural Development,core
652,Community Development Officer,Social Work,474,Social Research,core
652,Community Development Officer,Social Work,485,Teamwork,core
652,Community Development Officer,Social Work,476,Child Protection,secondary
652,Community Development Officer,Social Work,477,Counselling,secondary
652,Community Development Officer,Social Work,482,Fundraising,secondary
652,Community Development Officer,Social Work,479,Grant Writing,secondary
652,Community Development Officer,Social Work,478,NGO Management,secondary
652,Community Development Officer,Social Work,493,Conflict Resolution,bonus
652,Community Development Officer,Social Work,490,Emotional Intelligence,bonus
653,Child Protection Officer,Social Work,475,Case Management,core
653,Child Protection Officer,Social Work,476,Child Protection,core
653,Child Protection Officer,Social Work,483,Communication,core
653,Child Protection Officer,Social Work,473,Community Development,core
653,Child Protection Officer,Social Work,477,Counselling,core
653,Child Protection Officer,Social Work,474,Social Research,core
653,Child Protection Officer,Social Work,485,Teamwork,core
653,Child Protection Officer,Social Work,480,Advocacy,secondary
653,Child Protection Officer,Social Work,482,Fundraising,secondary
653,Child Protection Officer,Social Work,479,Grant Writing,secondary
653,Child Protection Officer,Social Work,478,NGO Management,secondary
653,Child Protection Officer,Social Work,481,Rural Development,secondary
653,Child Protection Officer,Social Work,493,Conflict Resolution,bonus
653,Child Protection Officer,Social Work,490,Emotional Intelligence,bonus
654,NGO Manager,Social Work,480,Advocacy,core
654,NGO Manager,Social Work,475,Case Management,core
654,NGO Manager,Social Work,473,Community Development,core
654,NGO Manager,Social Work,484,Leadership,core
654,NGO Manager,Social Work,478,NGO Management,core
654,NGO Manager,Social Work,474,Social Research,core
654,NGO Manager,Social Work,373,Strategic Planning,core
654,NGO Manager,Social Work,476,Child Protection,secondary
654,NGO Manager,Social Work,477,Counselling,secondary
654,NGO Manager,Social Work,482,Fundraising,secondary
654,NGO Manager,Social Work,479,Grant Writing,secondary
654,NGO Manager,Social Work,481,Rural Development,secondary
654,NGO Manager,Social Work,493,Conflict Resolution,bonus
654,NGO Manager,Social Work,490,Emotional Intelligence,bonus
655,Grant Writer,Social Work,480,Advocacy,core
655,Grant Writer,Social Work,475,Case Management,core
655,Grant Writer,Social Work,483,Communication,core
655,Grant Writer,Social Work,473,Community Development,core
655,Grant Writer,Social Work,479,Grant Writing,core
655,Grant Writer,Social Work,492,Presentation Skills,core
655,Grant Writer,Social Work,474,Social Research,core
655,Grant Writer,Social Work,476,Child Protection,secondary
655,Grant Writer,Social Work,477,Counselling,secondary
655,Grant Writer,Social Work,482,Fundraising,secondary
655,Grant Writer,Social Work,478,NGO Management,secondary
655,Grant Writer,Social Work,481,Rural Development,secondary
655,Grant Writer,Social Work,493,Conflict Resolution,bonus
655,Grant Writer,Social Work,490,Emotional Intelligence,bonus
656,Advocacy Manager,Social Work,480,Advocacy,core
656,Advocacy Manager,Social Work,475,Case Management,core
656,Advocacy Manager,Social Work,483,Communication,core
656,Advocacy Manager,Social Work,473,Community Development,core
656,Advocacy Manager,Social Work,479,Grant Writing,core
656,Advocacy Manager,Social Work,492,Presentation Skills,core
656,Advocacy Manager,Social Work,474,Social Research,core
656,Advocacy Manager,Social Work,476,Child Protection,secondary
656,Advocacy Manager,Social Work,477,Counselling,secondary
656,Advocacy Manager,Social Work,482,Fundraising,secondary
656,Advocacy Manager,Social Work,478,NGO Management,secondary
656,Advocacy Manager,Social Work,481,Rural Development,secondary
656,Advocacy Manager,Social Work,493,Conflict Resolution,bonus
656,Advocacy Manager,Social Work,490,Emotional Intelligence,bonus
657,Rural Development Officer,Social Work,480,Advocacy,core
657,Rural Development Officer,Social Work,475,Case Management,core
657,Rural Development Officer,Social Work,483,Communication,core
657,Rural Development Officer,Social Work,473,Community Development,core
657,Rural Development Officer,Social Work,481,Rural Development,core
657,Rural Development Officer,Social Work,474,Social Research,core
657,Rural Development Officer,Social Work,485,Teamwork,core
657,Rural Development Officer,Social Work,476,Child Protection,secondary
657,Rural Development Officer,Social Work,477,Counselling,secondary
657,Rural Development Officer,Social Work,482,Fundraising,secondary
657,Rural Development Officer,Social Work,479,Grant Writing,secondary
657,Rural Development Officer,Social Work,478,NGO Management,secondary
657,Rural Development Officer,Social Work,493,Conflict Resolution,bonus
657,Rural Development Officer,Social Work,490,Emotional Intelligence,bonus
658,Fundraising Manager,Social Work,480,Advocacy,core
658,Fundraising Manager,Social Work,475,Case Management,core
658,Fundraising Manager,Social Work,473,Community Development,core
658,Fundraising Manager,Social Work,482,Fundraising,core
658,Fundraising Manager,Social Work,484,Leadership,core
658,Fundraising Manager,Social Work,491,Negotiation,core
658,Fundraising Manager,Social Work,474,Social Research,core
658,Fundraising Manager,Social Work,476,Child Protection,secondary
658,Fundraising Manager,Social Work,477,Counselling,secondary
658,Fundraising Manager,Social Work,479,Grant Writing,secondary
658,Fundraising Manager,Social Work,478,NGO Management,secondary
658,Fundraising Manager,Social Work,481,Rural Development,secondary
658,Fundraising Manager,Social Work,493,Conflict Resolution,bonus
658,Fundraising Manager,Social Work,490,Emotional Intelligence,bonus
659,Counsellor,Social Work,475,Case Management,core
659,Counsellor,Social Work,483,Communication,core
659,Counsellor,Social Work,473,Community Development,core
659,Counsellor,Social Work,477,Counselling,core
659,Counsellor,Social Work,490,Emotional Intelligence,core
659,Counsellor,Social Work,474,Social Research,core
659,Counsellor,Social Work,485,Teamwork,core
659,Counsellor,Social Work,480,Advocacy,secondary
659,Counsellor,Social Work,476,Child Protection,secondary
659,Counsellor,Social Work,479,Grant Writing,secondary
659,Counsellor,Social Work,478,NGO Management,secondary
659,Counsellor,Social Work,481,Rural Development,secondary
659,Counsellor,Social Work,493,Conflict Resolution,bonus
659,Counsellor,Social Work,267,Educational Psychology,bonus
660,Human Rights Activist,Social Work,480,Advocacy,core
660,Human Rights Activist,Social Work,475,Case Management,core
660,Human Rights Activist,Social Work,483,Communication,core
660,Human Rights Activist,Social Work,473,Community Development,core
660,Human Rights Activist,Social Work,383,Constitutional Law,core
660,Human Rights Activist,Social Work,449,Public Administration,core
660,Human Rights Activist,Social Work,474,Social Research,core
660,Human Rights Activist,Social Work,476,Child Protection,secondary
660,Human Rights Activist,Social Work,477,Counselling,secondary
660,Human Rights Activist,Social Work,479,Grant Writing,secondary
660,Human Rights Activist,Social Work,478,NGO Management,secondary
660,Human Rights Activist,Social Work,481,Rural Development,secondary
660,Human Rights Activist,Social Work,493,Conflict Resolution,bonus
660,Human Rights Activist,Social Work,490,Emotional Intelligence,bonus
661,Youth Development Officer,Social Work,480,Advocacy,core
661,Youth Development Officer,Social Work,475,Case Management,core
661,Youth Development Officer,Social Work,483,Communication,core
661,Youth Development Officer,Social Work,473,Community Development,core
661,Youth Development Officer,Social Work,477,Counselling,core
661,Youth Development Officer,Social Work,474,Social Research,core
661,Youth Development Officer,Social Work,485,Teamwork,core
661,Youth Development Officer,Social Work,476,Child Protection,secondary
661,Youth Development Officer,Social Work,482,Fundraising,secondary
661,Youth Development Officer,Social Work,479,Grant Writing,secondary
661,Youth Development Officer,Social Work,478,NGO Management,secondary
661,Youth Development Officer,Social Work,481,Rural Development,secondary
661,Youth Development Officer,Social Work,493,Conflict Resolution,bonus
661,Youth Development Officer,Social Work,490,Emotional Intelligence,bonus
662,Disability Rights Advocate,Social Work,480,Advocacy,core
662,Disability Rights Advocate,Social Work,475,Case Management,core
662,Disability Rights Advocate,Social Work,476,Child Protection,core
662,Disability Rights Advocate,Social Work,483,Communication,core
662,Disability Rights Advocate,Social Work,473,Community Development,core
662,Disability Rights Advocate,Social Work,474,Social Research,core
662,Disability Rights Advocate,Social Work,485,Teamwork,core
662,Disability Rights Advocate,Social Work,477,Counselling,secondary
662,Disability Rights Advocate,Social Work,482,Fundraising,secondary
662,Disability Rights Advocate,Social Work,479,Grant Writing,secondary
662,Disability Rights Advocate,Social Work,478,NGO Management,secondary
662,Disability Rights Advocate,Social Work,481,Rural Development,secondary
662,Disability Rights Advocate,Social Work,493,Conflict Resolution,bonus
662,Disability Rights Advocate,Social Work,490,Emotional Intelligence,bonus
663,International Development Consultant,Social Work,480,Advocacy,core
663,International Development Consultant,Social Work,475,Case Management,core
